,optimizer,task,iteration,mean_rank,lb,ub,best_y
95,CoCaBO,xgboost_opt,95,,0.024567901234567854,0.028026234567901192,0.026049382716049337
96,CoCaBO,xgboost_opt,96,,0.024506172839506134,0.027716049382715997,0.026049382716049337
97,CoCaBO,xgboost_opt,97,,0.024381172839506127,0.027716049382716,0.026049382716049337
98,CoCaBO,xgboost_opt,98,,0.024566358024691308,0.027841049382716008,0.026049382716049337
99,CoCaBO,xgboost_opt,99,,0.024506172839506134,0.027717592592592547,0.02598765432098761
100,CoCaBO,xgboost_opt,100,,0.024382716049382674,0.02722222222222218,0.025740740740740696
101,CoCaBO,xgboost_opt,101,,0.024197530864197493,0.027222222222222172,0.02567901234567897
102,CoCaBO,xgboost_opt,102,,0.024074074074074026,0.026975308641975258,0.025432098765432055
103,CoCaBO,xgboost_opt,103,,0.024074074074074026,0.026790123456790084,0.025432098765432055
104,CoCaBO,xgboost_opt,104,,0.024012345679012306,0.026851851851851804,0.025432098765432055
105,CoCaBO,xgboost_opt,105,,0.023888888888888845,0.026481481481481436,0.02518518518518514
106,CoCaBO,xgboost_opt,106,,0.023825617283950568,0.026419753086419702,0.024999999999999953
107,CoCaBO,xgboost_opt,107,,0.02364043209876538,0.026296296296296255,0.024938271604938222
108,CoCaBO,xgboost_opt,108,,0.023641975308641924,0.026358024691357975,0.024938271604938222
109,CoCaBO,xgboost_opt,109,,0.023580246913580193,0.0264197530864197,0.024938271604938222
110,CoCaBO,xgboost_opt,110,,0.023580246913580204,0.02635802469135797,0.024938271604938222
111,CoCaBO,xgboost_opt,111,,0.023703703703703654,0.026419753086419705,0.024938271604938222
112,CoCaBO,xgboost_opt,112,,0.023702160493827108,0.026296296296296248,0.024938271604938222
113,CoCaBO,xgboost_opt,113,,0.02364197530864193,0.026234567901234504,0.02481481481481477
114,CoCaBO,xgboost_opt,114,,0.023580246913580204,0.02617283950617279,0.02481481481481477
115,CoCaBO,xgboost_opt,115,,0.023641975308641927,0.02623456790123451,0.02481481481481477
116,CoCaBO,xgboost_opt,116,,0.023641975308641924,0.026111111111111064,0.02481481481481477
117,CoCaBO,xgboost_opt,117,,0.023333333333333303,0.025987654320987603,0.024567901234567858
118,CoCaBO,xgboost_opt,118,,0.023333333333333286,0.02580246913580243,0.024567901234567858
119,CoCaBO,xgboost_opt,119,,0.023271604938271566,0.02574228395061725,0.0244444444444444
120,CoCaBO,xgboost_opt,120,,0.022962962962962918,0.02555709876543206,0.02419753086419749
121,CoCaBO,xgboost_opt,121,,0.02289969135802464,0.025555555555555505,0.024135802469135756
122,CoCaBO,xgboost_opt,122,,0.02296296296296292,0.025370370370370324,0.024135802469135756
123,CoCaBO,xgboost_opt,123,,0.02283950617283946,0.02555555555555551,0.024074074074074026
124,CoCaBO,xgboost_opt,124,,0.02277777777777774,0.025432098765432048,0.024074074074074026
125,CoCaBO,xgboost_opt,125,,0.022777777777777734,0.025370370370370317,0.024074074074074026
126,CoCaBO,xgboost_opt,126,,0.02283950617283946,0.0255555555555555,0.024074074074074026
127,CoCaBO,xgboost_opt,127,,0.02277777777777773,0.02543209876543205,0.024012345679012295
128,CoCaBO,xgboost_opt,128,,0.022777777777777737,0.02537037037037032,0.024012345679012295
129,CoCaBO,xgboost_opt,129,,0.022716049382716007,0.02549382716049377,0.024012345679012295
130,CoCaBO,xgboost_opt,130,,0.022777777777777744,0.025370370370370317,0.024012345679012295
131,CoCaBO,xgboost_opt,131,,0.022777777777777723,0.02543209876543205,0.024012345679012295
132,CoCaBO,xgboost_opt,132,,0.02283950617283946,0.025370370370370317,0.024012345679012295
133,CoCaBO,xgboost_opt,133,,0.022654320987654266,0.025185185185185133,0.02382716049382711
134,CoCaBO,xgboost_opt,134,,0.022652777777777716,0.025123456790123413,0.02382716049382711
135,CoCaBO,xgboost_opt,135,,0.022777777777777727,0.025186728395061683,0.02382716049382711
136,CoCaBO,xgboost_opt,136,,0.022530864197530823,0.025308641975308577,0.02382716049382711
137,CoCaBO,xgboost_opt,137,,0.022530864197530826,0.024999999999999956,0.023703703703703654
138,CoCaBO,xgboost_opt,138,,0.022530864197530812,0.025123456790123403,0.023703703703703654
139,CoCaBO,xgboost_opt,139,,0.022530864197530816,0.025061728395061673,0.023703703703703654
140,CoCaBO,xgboost_opt,140,,0.02253086419753082,0.02493827160493823,0.023641975308641927
141,CoCaBO,xgboost_opt,141,,0.022591049382715996,0.025061728395061676,0.023641975308641927
142,CoCaBO,xgboost_opt,142,,0.022469135802469082,0.024938271604938216,0.023641975308641927
143,CoCaBO,xgboost_opt,143,,0.02253086419753081,0.02487808641975304,0.023641975308641927
144,CoCaBO,xgboost_opt,144,,0.022529320987654266,0.024878086419753045,0.023641975308641927
145,CoCaBO,xgboost_opt,145,,0.02240740740740736,0.024816358024691315,0.0235802469135802
146,CoCaBO,xgboost_opt,146,,0.02228395061728391,0.02481481481481477,0.023456790123456743
147,CoCaBO,xgboost_opt,147,,0.02203703703703699,0.024629629629629588,0.02327160493827156
148,CoCaBO,xgboost_opt,148,,0.022098765432098714,0.02450617283950612,0.02327160493827156
149,CoCaBO,xgboost_opt,149,,0.022158950617283894,0.024631172839506138,0.02327160493827156
150,CoCaBO,xgboost_opt,150,,0.02209876543209872,0.02462962962962957,0.02327160493827156
151,CoCaBO,xgboost_opt,151,,0.02209876543209872,0.024629629629629578,0.02327160493827156
152,CoCaBO,xgboost_opt,152,,0.02209876543209872,0.024629629629629574,0.02327160493827156
153,CoCaBO,xgboost_opt,153,,0.022158950617283898,0.024629629629629578,0.02327160493827156
154,CoCaBO,xgboost_opt,154,,0.022160493827160448,0.024567901234567854,0.02327160493827156
155,CoCaBO,xgboost_opt,155,,0.022098765432098717,0.0245694444444444,0.02327160493827156
156,CoCaBO,xgboost_opt,156,,0.02209722222222216,0.024631172839506135,0.02327160493827156
157,CoCaBO,xgboost_opt,157,,0.02209876543209872,0.02463117283950613,0.02327160493827156
158,CoCaBO,xgboost_opt,158,,0.02216049382716044,0.02469135802469131,0.02327160493827156
159,CoCaBO,xgboost_opt,159,,0.022222222222222174,0.0245694444444444,0.02327160493827156
160,CoCaBO,xgboost_opt,160,,0.02209876543209872,0.024506172839506124,0.02327160493827156
161,CoCaBO,xgboost_opt,161,,0.022222222222222174,0.024691358024691305,0.02327160493827156
162,CoCaBO,xgboost_opt,162,,0.02216049382716045,0.024629629629629574,0.02327160493827156
163,CoCaBO,xgboost_opt,163,,0.022158950617283898,0.024691358024691308,0.02320987654320983
164,CoCaBO,xgboost_opt,164,,0.022160493827160437,0.024507716049382674,0.02320987654320983
165,CoCaBO,xgboost_opt,165,,0.02203703703703699,0.024507716049382674,0.02320987654320983
166,CoCaBO,xgboost_opt,166,,0.022158950617283894,0.024567901234567854,0.02320987654320983
167,CoCaBO,xgboost_opt,167,,0.02209876543209871,0.024567901234567847,0.02320987654320983
168,CoCaBO,xgboost_opt,168,,0.022098765432098724,0.024567901234567858,0.02320987654320983
169,CoCaBO,xgboost_opt,169,,0.022037037037036983,0.024382716049382653,0.023148148148148102
170,CoCaBO,xgboost_opt,170,,0.022037037037036983,0.024445987654320954,0.023148148148148102
171,CoCaBO,xgboost_opt,171,,0.021975308641975267,0.02444444444444439,0.02308641975308638
172,CoCaBO,xgboost_opt,172,,0.02179012345679009,0.024135802469135752,0.022901234567901187
173,CoCaBO,xgboost_opt,173,,0.02172839506172835,0.024135802469135752,0.022777777777777734
174,CoCaBO,xgboost_opt,174,,0.021666666666666633,0.024012345679012302,0.022777777777777734
175,CoCaBO,xgboost_opt,175,,0.02179012345679007,0.024197530864197472,0.022777777777777734
176,CoCaBO,xgboost_opt,176,,0.02166666666666662,0.02407407407407402,0.022777777777777734
177,CoCaBO,xgboost_opt,177,,0.021666666666666622,0.023888888888888845,0.022716049382716003
178,CoCaBO,xgboost_opt,178,,0.021543209876543176,0.023766975308641934,0.022592592592592546
179,CoCaBO,xgboost_opt,179,,0.02154320987654317,0.02364351851851848,0.022592592592592546
180,CoCaBO,xgboost_opt,180,,0.02154320987654317,0.023827160493827115,0.022592592592592546
181,CoCaBO,xgboost_opt,181,,0.02154320987654317,0.023271604938271555,0.022407407407407362
182,CoCaBO,xgboost_opt,182,,0.021541666666666605,0.02320987654320982,0.02234567901234563
183,CoCaBO,xgboost_opt,183,,0.021481481481481435,0.02320987654320983,0.02234567901234563
184,CoCaBO,xgboost_opt,184,,0.02135802469135797,0.02314814814814809,0.0222839506172839
185,CoCaBO,xgboost_opt,185,,0.021479938271604878,0.023086419753086375,0.0222839506172839
186,CoCaBO,xgboost_opt,186,,0.021481481481481428,0.023148148148148095,0.0222839506172839
187,CoCaBO,xgboost_opt,187,,0.021481481481481428,0.023148148148148102,0.0222839506172839
188,CoCaBO,xgboost_opt,188,,0.02141975308641969,0.02308641975308638,0.0222839506172839
189,CoCaBO,xgboost_opt,189,,0.021419753086419708,0.02308641975308637,0.022222222222222178
190,CoCaBO,xgboost_opt,190,,0.021481481481481428,0.02302469135802464,0.022222222222222178
191,CoCaBO,xgboost_opt,191,,0.0214197530864197,0.02308641975308638,0.022222222222222178
192,CoCaBO,xgboost_opt,192,,0.02135802469135798,0.023024691358024638,0.022222222222222178
193,CoCaBO,xgboost_opt,193,,0.02141975308641971,0.023024691358024645,0.022222222222222178
194,CoCaBO,xgboost_opt,194,,0.021419753086419697,0.022962962962962907,0.022160493827160448
195,CoCaBO,xgboost_opt,195,,0.02117283950617278,0.022779320987654273,0.022037037037036983
196,CoCaBO,xgboost_opt,196,,0.021296296296296244,0.022777777777777737,0.022037037037036983
197,CoCaBO,xgboost_opt,197,,0.02123456790123452,0.02283950617283945,0.022037037037036983
198,CoCaBO,xgboost_opt,198,,0.021234567901234517,0.02283950617283946,0.022037037037036983
199,CoCaBO,xgboost_opt,199,,0.021233024691357964,0.02283950617283946,0.022037037037036983
200,CoCaBO,xgboost_opt,200,,0.021233024691357967,0.022901234567901187,0.022037037037036983
0,Casmopolitan,xgboost_opt,0,,0.055060185185185156,0.06771604938271603,0.06129629629629628
1,Casmopolitan,xgboost_opt,1,,0.04623456790123455,0.05802777777777775,0.05234567901234565
2,Casmopolitan,xgboost_opt,2,,0.04493672839506169,0.055927469135802446,0.050185185185185145
3,Casmopolitan,xgboost_opt,3,,0.04296296296296293,0.05419753086419747,0.04851851851851848
4,Casmopolitan,xgboost_opt,4,,0.04228086419753085,0.05271759259259256,0.04709876543209874
5,Casmopolitan,xgboost_opt,5,,0.04147839506172835,0.05290277777777773,0.04679012345679009
6,Casmopolitan,xgboost_opt,6,,0.04117283950617281,0.05172839506172837,0.04623456790123453
7,Casmopolitan,xgboost_opt,7,,0.04043055555555552,0.04925925925925924,0.044814814814814787
8,Casmopolitan,xgboost_opt,8,,0.03950617283950616,0.0479012345679012,0.043703703703703675
9,Casmopolitan,xgboost_opt,9,,0.03913425925925923,0.04716049382716047,0.04302469135802467
10,Casmopolitan,xgboost_opt,10,,0.038023148148148105,0.04642129629629627,0.042160493827160465
11,Casmopolitan,xgboost_opt,11,,0.03728240740740737,0.044753086419753056,0.04086419753086416
12,Casmopolitan,xgboost_opt,12,,0.03611111111111108,0.04327314814814811,0.0396296296296296
13,Casmopolitan,xgboost_opt,13,,0.035740740740740705,0.042592592592592564,0.03901234567901232
14,Casmopolitan,xgboost_opt,14,,0.035121913580246876,0.04240895061728391,0.0383333333333333
15,Casmopolitan,xgboost_opt,15,,0.03438117283950613,0.041606481481481446,0.03777777777777774
16,Casmopolitan,xgboost_opt,16,,0.03407407407407403,0.04104938271604935,0.037160493827160454
17,Casmopolitan,xgboost_opt,17,,0.033580246913580206,0.04086419753086416,0.03691358024691354
18,Casmopolitan,xgboost_opt,18,,0.03320833333333328,0.039999999999999966,0.03635802469135799
19,Casmopolitan,xgboost_opt,19,,0.03308641975308638,0.040618827160493795,0.03629629629629626
20,Casmopolitan,xgboost_opt,20,,0.03302469135802465,0.04030864197530859,0.03629629629629626
21,Casmopolitan,xgboost_opt,21,,0.032716049382715995,0.03956790123456788,0.03604938271604934
22,Casmopolitan,xgboost_opt,22,,0.03253086419753083,0.03944444444444441,0.03580246913580243
23,Casmopolitan,xgboost_opt,23,,0.03253086419753082,0.03938580246913577,0.035493827160493784
24,Casmopolitan,xgboost_opt,24,,0.03185185185185181,0.038828703703703664,0.03518518518518514
25,Casmopolitan,xgboost_opt,25,,0.03216049382716044,0.038703703703703664,0.03518518518518514
26,Casmopolitan,xgboost_opt,26,,0.031972222222222166,0.038581790123456756,0.034938271604938224
27,Casmopolitan,xgboost_opt,27,,0.03148148148148142,0.038086419753086374,0.03462962962962958
28,Casmopolitan,xgboost_opt,28,,0.031049382716049324,0.03777777777777772,0.03407407407407403
29,Casmopolitan,xgboost_opt,29,,0.030800925925925867,0.03771759259259255,0.03395061728395057
30,Casmopolitan,xgboost_opt,30,,0.03055555555555551,0.03759259259259255,0.03382716049382712
31,Casmopolitan,xgboost_opt,31,,0.030185185185185145,0.03728549382716046,0.03339506172839502
32,Casmopolitan,xgboost_opt,32,,0.029999999999999964,0.03691512345679008,0.033148148148148114
33,Casmopolitan,xgboost_opt,33,,0.029753086419753043,0.036790123456790086,0.03302469135802465
34,Casmopolitan,xgboost_opt,34,,0.02999999999999996,0.03672839506172836,0.03302469135802465
35,Casmopolitan,xgboost_opt,35,,0.029753086419753043,0.036913580246913553,0.03283950617283947
36,Casmopolitan,xgboost_opt,36,,0.029814814814814763,0.03660648148148145,0.03283950617283947
37,Casmopolitan,xgboost_opt,37,,0.029689814814814763,0.036851851851851816,0.03283950617283947
38,Casmopolitan,xgboost_opt,38,,0.029629629629629582,0.036237654320987626,0.03283950617283947
39,Casmopolitan,xgboost_opt,39,,0.029074074074074033,0.036483024691358,0.03253086419753083
40,Casmopolitan,xgboost_opt,40,,0.02907253086419748,0.035620370370370344,0.032160493827160457
41,Casmopolitan,xgboost_opt,41,,0.028763888888888842,0.03635802469135799,0.032098765432098726
42,Casmopolitan,xgboost_opt,42,,0.028518518518518478,0.035802469135802435,0.03172839506172836
43,Casmopolitan,xgboost_opt,43,,0.028024691358024656,0.03555555555555552,0.03141975308641972
44,Casmopolitan,xgboost_opt,44,,0.028146604938271556,0.035308641975308606,0.03141975308641972
45,Casmopolitan,xgboost_opt,45,,0.027901234567901202,0.03493981481481479,0.03111111111111108
46,Casmopolitan,xgboost_opt,46,,0.027901234567901192,0.034876543209876515,0.03111111111111108
47,Casmopolitan,xgboost_opt,47,,0.027654320987654288,0.034876543209876515,0.03111111111111108
48,Casmopolitan,xgboost_opt,48,,0.02753086419753082,0.03271604938271601,0.029999999999999964
49,Casmopolitan,xgboost_opt,49,,0.02734259259259254,0.032777777777777746,0.029999999999999964
50,Casmopolitan,xgboost_opt,50,,0.027345679012345636,0.03253240740740738,0.029753086419753046
51,Casmopolitan,xgboost_opt,51,,0.026851851851851807,0.03154475308641972,0.029135802469135764
52,Casmopolitan,xgboost_opt,52,,0.026851851851851807,0.03166820987654318,0.029135802469135764
53,Casmopolitan,xgboost_opt,53,,0.026975308641975268,0.031666666666666635,0.029135802469135764
54,Casmopolitan,xgboost_opt,54,,0.026913580246913545,0.031543209876543174,0.029012345679012307
55,Casmopolitan,xgboost_opt,55,,0.02672839506172835,0.03142129629629626,0.02895061728395058
56,Casmopolitan,xgboost_opt,56,,0.026790123456790084,0.031234567901234533,0.02895061728395058
57,Casmopolitan,xgboost_opt,57,,0.026973765432098718,0.031543209876543174,0.02895061728395058
58,Casmopolitan,xgboost_opt,58,,0.026665123456790073,0.031234567901234526,0.02882716049382712
59,Casmopolitan,xgboost_opt,59,,0.026726851851851804,0.0311728395061728,0.02882716049382712
60,Casmopolitan,xgboost_opt,60,,0.026728395061728354,0.03135802469135799,0.02882716049382712
61,Casmopolitan,xgboost_opt,61,,0.026666666666666627,0.031174382716049356,0.02882716049382712
62,Casmopolitan,xgboost_opt,62,,0.02679012345679008,0.03111111111111108,0.02882716049382712
63,Casmopolitan,xgboost_opt,63,,0.026728395061728357,0.03123611111111108,0.02882716049382712
64,Casmopolitan,xgboost_opt,64,,0.02672839506172835,0.03135802469135799,0.02882716049382712
65,Casmopolitan,xgboost_opt,65,,0.02672839506172835,0.03117283950617281,0.02882716049382712
66,Casmopolitan,xgboost_opt,66,,0.026788580246913538,0.03141975308641971,0.02882716049382712
67,Casmopolitan,xgboost_opt,67,,0.026666666666666627,0.03111265432098762,0.02882716049382712
68,Casmopolitan,xgboost_opt,68,,0.026790123456790084,0.031172839506172813,0.02882716049382712
69,Casmopolitan,xgboost_opt,69,,0.026790123456790084,0.031111111111111076,0.02882716049382712
70,Casmopolitan,xgboost_opt,70,,0.026604938271604896,0.031111111111111076,0.02876543209876539
71,Casmopolitan,xgboost_opt,71,,0.026728395061728357,0.031234567901234533,0.02876543209876539
72,Casmopolitan,xgboost_opt,72,,0.02666512345679007,0.030987654320987608,0.028703703703703662
73,Casmopolitan,xgboost_opt,73,,0.02635648148148143,0.030989197530864168,0.028703703703703662
74,Casmopolitan,xgboost_opt,74,,0.026665123456790066,0.030925925925925888,0.028703703703703662
75,Casmopolitan,xgboost_opt,75,,0.026541666666666606,0.03092592592592588,0.02864197530864193
76,Casmopolitan,xgboost_opt,76,,0.026419753086419705,0.03104938271604935,0.0285802469135802
77,Casmopolitan,xgboost_opt,77,,0.026296296296296262,0.03080246913580243,0.028518518518518478
78,Casmopolitan,xgboost_opt,78,,0.026356481481481432,0.03074074074074071,0.02839506172839502
79,Casmopolitan,xgboost_opt,79,,0.026296296296296248,0.03068055555555553,0.02833333333333329
80,Casmopolitan,xgboost_opt,80,,0.02617283950617279,0.03068055555555552,0.02833333333333329
81,Casmopolitan,xgboost_opt,81,,0.026172839506172794,0.03098765432098761,0.02833333333333329
82,Casmopolitan,xgboost_opt,82,,0.025925925925925877,0.030557098765432063,0.028086419753086376
