,optimizer,task,iteration,difference,lb,ub
64,PFN-Casmopolitan,xgboost_opt,64,0.0004938271604938466,-0.0019753086419752935,0.0030864197530864434
65,PFN-Casmopolitan,xgboost_opt,65,0.0004938271604938466,-0.0018518518518518367,0.0032716049382716236
66,PFN-Casmopolitan,xgboost_opt,66,0.0004938271604938466,-0.00185185185185183,0.0030864197530864478
67,PFN-Casmopolitan,xgboost_opt,67,0.0005555555555555766,-0.0017283950617283832,0.0035200617283950883
68,PFN-Casmopolitan,xgboost_opt,68,0.0008024691358024899,-0.00148148148148146,0.003580246913580264
69,PFN-Casmopolitan,xgboost_opt,69,0.0008024691358024899,-0.0016666666666666405,0.0035817901234568156
70,PFN-Casmopolitan,xgboost_opt,70,0.00074074074074076,-0.0016049382716049236,0.0033950617283950804
71,PFN-Casmopolitan,xgboost_opt,71,0.0009876543209876732,-0.0012345679012345505,0.0036435185185185455
72,PFN-Casmopolitan,xgboost_opt,72,0.0009259259259259432,-0.0013580246913580036,0.0035200617283950944
73,PFN-Casmopolitan,xgboost_opt,73,0.0009259259259259432,-0.0012962962962962772,0.0036435185185185325
74,PFN-Casmopolitan,xgboost_opt,74,0.0009259259259259432,-0.0014212962962962894,0.0038904320987654616
75,PFN-Casmopolitan,xgboost_opt,75,0.00098765432098767,-0.0012962962962962874,0.0036450617283950836
76,PFN-Casmopolitan,xgboost_opt,76,0.0009259259259259433,-0.0013580246913580131,0.003828703703703729
77,PFN-Casmopolitan,xgboost_opt,77,0.0009259259259259433,-0.0013595679012345623,0.0037669753086420114
78,PFN-Casmopolitan,xgboost_opt,78,0.0008024691358024867,-0.0015432098765431842,0.003396604938271622
79,PFN-Casmopolitan,xgboost_opt,79,0.0007407407407407565,-0.0016049382716049202,0.0032716049382716236
80,PFN-Casmopolitan,xgboost_opt,80,0.0008641975308642132,-0.0016049382716049271,0.003581790123456812
81,PFN-Casmopolitan,xgboost_opt,81,0.0008641975308642132,-0.0014197530864197342,0.0036435185185185416
82,PFN-Casmopolitan,xgboost_opt,82,0.0006790123456790233,-0.0017283950617283804,0.003398148148148164
83,PFN-Casmopolitan,xgboost_opt,83,0.0006790123456790233,-0.0015432098765432065,0.0032114197530864383
84,PFN-Casmopolitan,xgboost_opt,84,0.0006790123456790233,-0.0016049382716049234,0.0035817901234568017
85,PFN-Casmopolitan,xgboost_opt,85,0.0006790123456790233,-0.0016682098765432027,0.0035802469135802605
86,PFN-Casmopolitan,xgboost_opt,86,0.0007407407407407499,-0.001543209876543204,0.003273148148148158
87,PFN-Casmopolitan,xgboost_opt,87,0.0006172839506172932,-0.0016666666666666702,0.003209876543209887
88,PFN-Casmopolitan,xgboost_opt,88,0.0006172839506172932,-0.0015447530864197436,0.003395061728395071
89,PFN-Casmopolitan,xgboost_opt,89,0.0005555555555555665,-0.0017283950617283804,0.0032098765432098894
90,PFN-Casmopolitan,xgboost_opt,90,0.0005555555555555665,-0.0017299382716049361,0.003273148148148159
91,PFN-Casmopolitan,xgboost_opt,91,0.0004938271604938399,-0.0017283950617283806,0.0031496913580247145
92,PFN-Casmopolitan,xgboost_opt,92,0.0004320987654321099,-0.0017901234567901103,0.002964506172839522
93,PFN-Casmopolitan,xgboost_opt,93,0.0004320987654321099,-0.0018533950617283933,0.0031496913580247054
94,PFN-Casmopolitan,xgboost_opt,94,0.0004320987654321099,-0.0019135802469135638,0.0027777777777777935
95,PFN-Casmopolitan,xgboost_opt,95,0.0004320987654321099,-0.001853395061728393,0.0031496913580247145
96,PFN-Casmopolitan,xgboost_opt,96,0.0004938271604938365,-0.0017901234567901075,0.00296296296296298
97,PFN-Casmopolitan,xgboost_opt,97,0.00037037037037037995,-0.0018533950617284,0.0027175925925926056
98,PFN-Casmopolitan,xgboost_opt,98,0.0004938271604938367,-0.00166666666666666,0.0032114197530864314
99,PFN-Casmopolitan,xgboost_opt,99,0.0004938271604938367,-0.0018518518518518404,0.003209876543209887
100,PFN-Casmopolitan,xgboost_opt,100,0.0005555555555555633,-0.001666666666666657,0.002962962962962977
101,PFN-Casmopolitan,xgboost_opt,101,0.0004938271604938334,-0.0016666666666666635,0.0030864197530864296
102,PFN-Casmopolitan,xgboost_opt,102,0.0007407407407407467,-0.0016049382716049202,0.0031481481481481634
103,PFN-Casmopolitan,xgboost_opt,103,0.0007407407407407467,-0.0014197530864197374,0.003148148148148154
104,PFN-Casmopolitan,xgboost_opt,104,0.0009259259259259301,-0.0013580246913580236,0.0035185185185185163
105,PFN-Casmopolitan,xgboost_opt,105,0.0009259259259259301,-0.0015432098765431974,0.003580246913580245
106,PFN-Casmopolitan,xgboost_opt,106,0.0009259259259259301,-0.0012962962962962939,0.0035817901234568047
107,PFN-Casmopolitan,xgboost_opt,107,0.0009259259259259301,-0.0012978395061728491,0.003518518518518514
108,PFN-Casmopolitan,xgboost_opt,108,0.0008641975308642033,-0.0013580246913580105,0.003458333333333345
109,PFN-Casmopolitan,xgboost_opt,109,0.0008641975308642033,-0.0014197530864197435,0.0036435185185185416
110,PFN-Casmopolitan,xgboost_opt,110,0.0009259259259259301,-0.0013580246913580268,0.003456790123456804
111,PFN-Casmopolitan,xgboost_opt,111,0.0008641975308642034,-0.0014830246913580263,0.003458333333333348
112,PFN-Casmopolitan,xgboost_opt,112,0.0008024691358024766,-0.0012978395061728429,0.0032114197530864366
113,PFN-Casmopolitan,xgboost_opt,113,0.0007407407407407466,-0.001419753086419747,0.0032716049382716162
114,PFN-Casmopolitan,xgboost_opt,114,0.0006172839506172898,-0.0015432098765432104,0.003148148148148156
115,PFN-Casmopolitan,xgboost_opt,115,0.0007407407407407465,-0.0014197530864197537,0.0030864197530864265
116,PFN-Casmopolitan,xgboost_opt,116,0.0007407407407407465,-0.0014814814814814803,0.003211419753086435
117,PFN-Casmopolitan,xgboost_opt,117,0.0006172839506172898,-0.0014814814814814903,0.003211419753086431
118,PFN-Casmopolitan,xgboost_opt,118,0.0006172839506172898,-0.0014212962962962996,0.0029645061728395174
119,PFN-Casmopolitan,xgboost_opt,119,0.0006790123456790164,-0.00154320987654322,0.0031496913580247045
120,PFN-Casmopolitan,xgboost_opt,120,0.0006790123456790164,-0.0013580246913580138,0.0033333333333333366
121,PFN-Casmopolitan,xgboost_opt,121,0.0007407407407407432,-0.0014212962962963063,0.0030246913580247005
122,PFN-Casmopolitan,xgboost_opt,122,0.0005555555555555566,-0.0016666666666666735,0.0032098765432098868
123,PFN-Casmopolitan,xgboost_opt,123,0.0005555555555555566,-0.0016064814814814828,0.0032098765432098833
124,PFN-Casmopolitan,xgboost_opt,124,0.0005555555555555566,-0.0015432098765432005,0.0032098765432098776
125,PFN-Casmopolitan,xgboost_opt,125,0.00024691358024691315,-0.002037037037037034,0.002901234567901237
126,PFN-Casmopolitan,xgboost_opt,126,0.0004320987654320965,-0.0019135802469135773,0.003086419753086418
127,PFN-Casmopolitan,xgboost_opt,127,0.0006172839506172797,-0.0018518518518518543,0.0032098765432098733
128,PFN-Casmopolitan,xgboost_opt,128,0.0006172839506172797,-0.0019135802469135937,0.003026234567901244
129,PFN-Casmopolitan,xgboost_opt,129,0.0006172839506172797,-0.001975308641975318,0.0033348765432098743
130,PFN-Casmopolitan,xgboost_opt,130,0.0006172839506172797,-0.001790123456790134,0.003209876543209883
131,PFN-Casmopolitan,xgboost_opt,131,0.0006790123456790065,-0.0017283950617284008,0.0033348765432098812
132,PFN-Casmopolitan,xgboost_opt,132,0.0006790123456790065,-0.0016064814814814997,0.0035802469135802367
133,PFN-Casmopolitan,xgboost_opt,133,0.0006790123456790065,-0.0016682098765432199,0.003395061728395057
134,PFN-Casmopolitan,xgboost_opt,134,0.0009259259259259198,-0.0013580246913580335,0.003641975308641973
135,PFN-Casmopolitan,xgboost_opt,135,0.0009259259259259197,-0.001296296296296304,0.0037037037037037
136,PFN-Casmopolitan,xgboost_opt,136,0.0007407407407407363,-0.0014814814814814907,0.0032731481481481513
137,PFN-Casmopolitan,xgboost_opt,137,0.0008024691358024663,-0.0014197530864197513,0.0033966049382716116
138,PFN-Casmopolitan,xgboost_opt,138,0.0008024691358024663,-0.0012962962962963106,0.0033333333333333227
139,PFN-Casmopolitan,xgboost_opt,139,0.0008024691358024663,-0.0012345679012345674,0.003209876543209869
140,PFN-Casmopolitan,xgboost_opt,140,0.0008024691358024663,-0.0012978395061728533,0.003026234567901238
141,PFN-Casmopolitan,xgboost_opt,141,0.000925925925925923,-0.0012345679012345779,0.00327160493827161
142,PFN-Casmopolitan,xgboost_opt,142,0.000925925925925923,-0.0012345679012345776,0.0033950617283950526
143,PFN-Casmopolitan,xgboost_opt,143,0.000925925925925923,-0.001234567901234584,0.003518518518518511
144,PFN-Casmopolitan,xgboost_opt,144,0.000925925925925923,-0.00117283950617285,0.0031481481481481425
145,PFN-Casmopolitan,xgboost_opt,145,0.0009876543209876563,-0.001111111111111117,0.003334876543209885
146,PFN-Casmopolitan,xgboost_opt,146,0.0008641975308641964,-0.0014212962962963033,0.0034567901234568025
147,PFN-Casmopolitan,xgboost_opt,147,0.0009259259259259198,-0.0013580246913580277,0.0035185185185185198
148,PFN-Casmopolitan,xgboost_opt,148,0.0009259259259259198,-0.0011743827160493937,0.0036419753086419653
149,PFN-Casmopolitan,xgboost_opt,149,0.0009259259259259198,-0.0013580246913580403,0.0035200617283950744
150,PFN-Casmopolitan,xgboost_opt,150,0.0009259259259259198,-0.00123456790123458,0.003395061728395046
151,PFN-Casmopolitan,xgboost_opt,151,0.0009259259259259198,-0.001296296296296307,0.0033348765432098713
152,PFN-Casmopolitan,xgboost_opt,152,0.000802469135802463,-0.001481481481481504,0.003333333333333323
153,PFN-Casmopolitan,xgboost_opt,153,0.000802469135802463,-0.0012978395061728504,0.0033950617283950626
154,PFN-Casmopolitan,xgboost_opt,154,0.000802469135802463,-0.0012978395061728565,0.0033966049382716103
155,PFN-Casmopolitan,xgboost_opt,155,0.0009259259259259198,-0.0012361111111111268,0.00339506172839504
156,PFN-Casmopolitan,xgboost_opt,156,0.0009259259259259198,-0.0012361111111111299,0.003520061728395058
157,PFN-Casmopolitan,xgboost_opt,157,0.0009259259259259198,-0.0014197530864197736,0.0035185185185184972
158,PFN-Casmopolitan,xgboost_opt,158,0.0009259259259259198,-0.0012962962962963004,0.003334876543209871
159,PFN-Casmopolitan,xgboost_opt,159,0.0008641975308641898,-0.001358024691358031,0.0032716049382715993
160,PFN-Casmopolitan,xgboost_opt,160,0.0010493827160493732,-0.0012345679012345779,0.0035802469135802397
161,PFN-Casmopolitan,xgboost_opt,161,0.0010493827160493732,-0.0011111111111111204,0.003395061728395046
162,PFN-Casmopolitan,xgboost_opt,162,0.0010493827160493732,-0.0011728395061728506,0.003705246913580251
163,PFN-Casmopolitan,xgboost_opt,163,0.0010493827160493732,-0.0011111111111111172,0.003395061728395046
164,PFN-Casmopolitan,xgboost_opt,164,0.0009876543209876463,-0.0011728395061728473,0.003333333333333333
165,PFN-Casmopolitan,xgboost_opt,165,0.0010493827160493732,-0.0011728395061728666,0.0036419753086419696
166,PFN-Casmopolitan,xgboost_opt,166,0.0010493827160493732,-0.0012345679012345733,0.003581790123456791
167,PFN-Casmopolitan,xgboost_opt,167,0.0010493827160493732,-0.0009876543209876736,0.0033950617283950426
168,PFN-Casmopolitan,xgboost_opt,168,0.001111111111111103,-0.001111111111111121,0.0035200617283950714
169,PFN-Casmopolitan,xgboost_opt,169,0.0011111111111111,-0.0011111111111111272,0.0034567901234567803
170,PFN-Casmopolitan,xgboost_opt,170,0.00104938271604937,-0.00086419753086421,0.003703703703703684
171,PFN-Casmopolitan,xgboost_opt,171,0.00104938271604937,-0.0011111111111111172,0.0033348765432098834
172,PFN-Casmopolitan,xgboost_opt,172,0.0008641975308641833,-0.0012962962962963106,0.0032098765432098694
173,PFN-Casmopolitan,xgboost_opt,173,0.0011111111111110933,-0.000989197530864236,0.0035185185185185003
174,PFN-Casmopolitan,xgboost_opt,174,0.0012962962962962802,-0.0008024691358024967,0.0037037037037036965
175,PFN-Casmopolitan,xgboost_opt,175,0.0012962962962962802,-0.0008641975308642235,0.0036450617283950563
176,PFN-Casmopolitan,xgboost_opt,176,0.0012962962962962802,-0.000740740740740767,0.00376543209876542
177,PFN-Casmopolitan,xgboost_opt,177,0.0012962962962962802,-0.0008024691358025002,0.003580246913580234
178,PFN-Casmopolitan,xgboost_opt,178,0.0011728395061728232,-0.0008040123456790427,0.0035185185185185094
179,PFN-Casmopolitan,xgboost_opt,179,0.0009876543209876366,-0.0008641975308642203,0.0035802469135802362
180,PFN-Casmopolitan,xgboost_opt,180,0.0009259259259259067,-0.0011111111111111267,0.0032716049382715802
181,PFN-Casmopolitan,xgboost_opt,181,0.0009259259259259067,-0.0009259259259259469,0.003149691358024685
182,PFN-Casmopolitan,xgboost_opt,182,0.0009259259259259067,-0.00098765432098767,0.003148148148148127
183,PFN-Casmopolitan,xgboost_opt,183,0.0009259259259259067,-0.0009274691358025027,0.00302469135802469
184,PFN-Casmopolitan,xgboost_opt,184,0.0010493827160493634,-0.0008641975308642233,0.0032731481481481275
185,PFN-Casmopolitan,xgboost_opt,185,0.0010493827160493634,-0.0008024691358024871,0.0032716049382715867
186,PFN-Casmopolitan,xgboost_opt,186,0.0010493827160493634,-0.000927469135802496,0.003396604938271585
187,PFN-Casmopolitan,xgboost_opt,187,0.0010493827160493634,-0.0009891975308642296,0.0035185185185184994
188,PFN-Casmopolitan,xgboost_opt,188,0.0010493827160493634,-0.0008641975308642138,0.003211419753086412
189,PFN-Casmopolitan,xgboost_opt,189,0.00111111111111109,-0.0009259259259259499,0.0033348765432098682
190,PFN-Casmopolitan,xgboost_opt,190,0.0010493827160493634,-0.0009876543209876704,0.0032098765432098607
191,PFN-Casmopolitan,xgboost_opt,191,0.0010493827160493634,-0.0009876543209876771,0.003456790123456772
192,PFN-Casmopolitan,xgboost_opt,192,0.0010493827160493634,-0.0008024691358024932,0.003209876543209864
193,PFN-Casmopolitan,xgboost_opt,193,0.0009876543209876335,-0.0009876543209876897,0.0030246913580246693
194,PFN-Casmopolitan,xgboost_opt,194,0.0009876543209876335,-0.0010509259259259525,0.003273148148148129
195,PFN-Casmopolitan,xgboost_opt,195,0.0006172839506172602,-0.0012962962962963236,0.002902777777777765
196,PFN-Casmopolitan,xgboost_opt,196,0.0006172839506172602,-0.0012361111111111524,0.003273148148148132
197,PFN-Casmopolitan,xgboost_opt,197,0.0006172839506172602,-0.0012345679012345867,0.003148148148148137
198,PFN-Casmopolitan,xgboost_opt,198,0.0007407407407407202,-0.0012345679012345998,0.0030277777777777634
199,PFN-Casmopolitan,xgboost_opt,199,0.000802469135802447,-0.0011111111111111402,0.0031481481481481378
200,PFN-Casmopolitan,xgboost_opt,200,0.000802469135802447,-0.0011743827160494195,0.0032731481481481353
0,PFN-BODi,xgboost_opt,0,0.0,0.0,0.0
1,PFN-BODi,xgboost_opt,1,0.0016666666666666707,-0.00277932098765432,0.006604938271604934
2,PFN-BODi,xgboost_opt,2,0.00037037037037037713,-0.004137345679012351,0.005186728395061732
3,PFN-BODi,xgboost_opt,3,0.002469135802469144,-0.0027777777777777822,0.008086419753086414
4,PFN-BODi,xgboost_opt,4,0.005308641975308654,0.0005540123456790146,0.010246913580246927
5,PFN-BODi,xgboost_opt,5,0.005123456790123461,-0.000620370370370366,0.010927469135802453
6,PFN-BODi,xgboost_opt,6,0.005617283950617288,0.000493827160493837,0.011300925925925945
7,PFN-BODi,xgboost_opt,7,0.004012345679012347,-0.002037037037037031,0.009876543209876548
8,PFN-BODi,xgboost_opt,8,0.005061728395061726,-0.0007422839506172909,0.01117592592592592
9,PFN-BODi,xgboost_opt,9,0.00444444444444444,-0.0006203703703703754,0.010308641975308645
10,PFN-BODi,xgboost_opt,10,0.002530864197530863,-0.004197530864197537,0.00864351851851852
11,PFN-BODi,xgboost_opt,11,0.0027777777777777735,-0.0033996913580246957,0.008459876543209866
12,PFN-BODi,xgboost_opt,12,0.00376543209876542,-0.0010493827160493927,0.00901388888888888
13,PFN-BODi,xgboost_opt,13,0.004320987654320986,-0.0004320987654320997,0.009384259259259266
14,PFN-BODi,xgboost_opt,14,0.004259259259259257,-0.0005586419753086512,0.009260802469135803
15,PFN-BODi,xgboost_opt,15,0.005246913580246914,0.0009876543209876472,0.0095679012345679
16,PFN-BODi,xgboost_opt,16,0.00537037037037037,0.0011728395061728464,0.009691358024691366
17,PFN-BODi,xgboost_opt,17,0.00604938271604938,0.002469135802469114,0.010000000000000005
18,PFN-BODi,xgboost_opt,18,0.00561728395061728,0.0023456790123456655,0.009876543209876546
19,PFN-BODi,xgboost_opt,19,0.0055555555555555575,0.002035493827160476,0.009631172839506178
20,PFN-BODi,xgboost_opt,20,0.005740740740740743,0.0020354938271605,0.009814814814814814
21,PFN-BODi,xgboost_opt,21,0.005493827160493831,0.0019753086419753065,0.009320987654320972
22,PFN-BODi,xgboost_opt,22,0.004382716049382719,0.0008009259259259395,0.008396604938271622
23,PFN-BODi,xgboost_opt,23,0.003765432098765433,0.00018364197530863717,0.007592592592592597
24,PFN-BODi,xgboost_opt,24,0.0034567901234567964,-1.543209876533517e-06,0.007347222222222228
25,PFN-BODi,xgboost_opt,25,0.003148148148148153,-6.327160493827285e-05,0.007101851851851854
26,PFN-BODi,xgboost_opt,26,0.00339506172839507,0.0003070987654320909,0.006853395061728399
27,PFN-BODi,xgboost_opt,27,0.0033333333333333466,0.00018364197530866015,0.006791666666666681
28,PFN-BODi,xgboost_opt,28,0.00364197530864199,0.00037037037037039296,0.007037037037037046
29,PFN-BODi,xgboost_opt,29,0.003024691358024706,0.0004922839506172837,0.006049382716049396
30,PFN-BODi,xgboost_opt,30,0.003148148148148163,0.0004938271604938302,0.0061743827160494055
31,PFN-BODi,xgboost_opt,31,0.0029629629629629767,0.00037037037037038277,0.00586419753086422
32,PFN-BODi,xgboost_opt,32,0.003518518518518533,0.0009259259259259423,0.006604938271604959
33,PFN-BODi,xgboost_opt,33,0.003641975308641986,0.001234567901234579,0.006297839506172854
34,PFN-BODi,xgboost_opt,34,0.002469135802469143,0.000493827160493836,0.004691358024691373
35,PFN-BODi,xgboost_opt,35,0.0022222222222222296,0.0001836419753086303,0.004445987654320999
36,PFN-BODi,xgboost_opt,36,0.0021604938271604997,1.312607430155785e-17,0.004445987654321011
37,PFN-BODi,xgboost_opt,37,0.002283950617283957,-6.172839506172998e-05,0.004507716049382734
38,PFN-BODi,xgboost_opt,38,0.0020987654320987668,3.804826823975798e-18,0.004444444444444444
39,PFN-BODi,xgboost_opt,39,0.002037037037037037,-0.00024691358024690686,0.004382716049382724
40,PFN-BODi,xgboost_opt,40,0.0020370370370370403,0.0001234567901234571,0.004197530864197542
41,PFN-BODi,xgboost_opt,41,0.001790123456790127,6.172839506172701e-05,0.0037669753086419814
42,PFN-BODi,xgboost_opt,42,0.0015432098765432135,-0.0002484567901234657,0.0036419753086419835
43,PFN-BODi,xgboost_opt,43,0.0012962962962963002,-0.0004938271604938296,0.003396604938271615
44,PFN-BODi,xgboost_opt,44,0.0012962962962963002,-0.0005555555555555602,0.0034583333333333384
45,PFN-BODi,xgboost_opt,45,0.0012962962962963002,-0.000617283950617283,0.0035185185185185176
46,PFN-BODi,xgboost_opt,46,0.0012962962962963002,-0.0006188271604938322,0.0031496913580247063
47,PFN-BODi,xgboost_opt,47,0.0014814814814814836,-0.0005570987654320993,0.00364197530864198
48,PFN-BODi,xgboost_opt,48,0.0011111111111111105,-0.0011728395061728425,0.0035185185185185237
49,PFN-BODi,xgboost_opt,49,0.0009259259259259268,-0.0012361111111111192,0.003148148148148154
50,PFN-BODi,xgboost_opt,50,0.0009259259259259268,-0.0010509259259259265,0.002964506172839521
51,PFN-BODi,xgboost_opt,51,0.0013580246913580266,-0.0007407407407407398,0.0035802469135802566
52,PFN-BODi,xgboost_opt,52,0.0009876543209876602,-0.0008641975308641965,0.002902777777777792
53,PFN-BODi,xgboost_opt,53,0.0009876543209876602,-0.0009891975308642025,0.00290123456790124
54,PFN-BODi,xgboost_opt,54,0.0008641975308642035,-0.00111111111111111,0.0029629629629629706
55,PFN-BODi,xgboost_opt,55,0.0004938271604938336,-0.0012962962962962934,0.002223765432098772
56,PFN-BODi,xgboost_opt,56,0.0004938271604938336,-0.0012962962962962965,0.00246913580246915
57,PFN-BODi,xgboost_opt,57,0.0004938271604938336,-0.0012361111111111153,0.002345679012345694
58,PFN-BODi,xgboost_opt,58,0.0006790123456790201,-0.0011111111111110866,0.0025941358024691545
59,PFN-BODi,xgboost_opt,59,0.0007407407407407469,-0.0009876543209876567,0.002654320987654334
60,PFN-BODi,xgboost_opt,60,0.0006172839506172902,-0.001172839506172836,0.002530864197530865
